"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Ecuador","ECU","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.8543924288398","52.5286772142754","52.202961999711","51.8772467851467","51.5515315705823","51.2258163560179","50.9001011414535","50.5743859268892","56.010798840393","55.6477331293284","55.2846674182638","55.0018883878241","54.7191093573844","54.4363303269448","54.1535512965051","53.8707722660654","53.5879932356257","53.305214205186","53.0224351747463","52.7396561443067","52.456877113867","52.2885649863102","52.1202528587534","51.9519407311966","51.7836286036399","51.6153164760831","51.3565388951522","51.0977613142213","50.8389837332904","50.5802061523595","50.3214285714286","",
"Egypt, Arab Rep.","EGY","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0440102466221307","0.0455572856497062","0.0471043246772816","0.0486513637048571","0.0501984027324326","0.051745441760008","0.0532924807875835","0.054839519815159","0.0563865588427344","0.0579335978703099","0.0594806368978854","0.060126575920438","0.0607725149429906","0.0614184539655432","0.0620643929880958","0.0627103320106484","0.0633562710332011","0.0640022100557537","0.0646481490783063","0.0652940881008589","0.0659400271234115","0.0624802852981064","0.0590205434728013","0.0555608016474961","0.052101059822191","0.0486413179968858","0.0451855944547692","0.0451855944547692","0.0451855944547692","0.0451855944547692","0.0451855944547692","",
"Euro area","EMU","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2860066334096","33.5265278661332","34.6137086855373","34.9300371539846","35.1577496646197","35.3854639130222","35.6131798618742","35.8412989411342","36.0692901946186","36.2974220485383","36.5090185462615","36.6629014591018","36.8029666638682","36.9436709596098","37.0955412014914","37.2441179094499","37.3995505060177","37.5453823248564","37.6996350088294","37.8474702959906","37.9755774343861","38.0598677395116","38.1374220828463","38.1994095165941","38.2815000186917","38.3717756316336","38.425885205731","38.5037696116035","38.5604198624425","38.6181750236607","38.675210995879","",
"Eritrea","ERI","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2928712871287","11.2615841584158","11.230297029703","11.1990099009901","11.1677227722772","11.1364356435644","11.1051485148515","11.0738613861386","11.0425742574257","11.0112871287129","10.98","9.14032076920136","9.1109855799934","9.08647415225366","9.0582202286878","9.03025466560542","9.00325161746643","8.97748379233609","8.94961638502077","8.92402610724028","8.90034222261119","8.87519711563943","8.84524597758958","8.81997366660957","8.79432689018704","8.76775721087697","8.74145380877288","8.71821523958664","",
"Spain","ESP","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.8405013615249","28.4790705590261","29.1176397565273","29.7562089540285","30.3947781515297","31.0333473490309","31.6719165465321","32.3104857440333","32.9490549415345","33.5876241390357","34.256372745491","34.5805002808313","34.8353077909586","35.114186414535","35.4070555711367","35.7042517381635","36.002998116157","36.2844202680772","36.5979510825982","36.8992880920868","37.089938201236","37.1019204609106","37.0797784930329","37.0821135123248","37.0844485316167","37.1275324670126","37.142868581403","37.1522339173654","37.1566467814769","37.1677215644695","37.1773054885498","",
"Estonia","EST","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.1938664779429","52.2716914366596","52.3495163953763","52.4273413540929","52.5051663128096","52.5829912715263","52.660816230243","52.7386411889597","52.8164661476763","53.0456003774475","53.2747346072187","53.5038688369899","53.733003066761","53.9621372965322","54.1912715263034","54.4204057560746","54.6495399858457","54.8786742156169","55.1078084453881","55.508799245105","55.9097900448219","54.9117552334944","55.3027835288705","55.6938118242466","55.6993328732459","57.0385964912281","57.0385964912281","57.0385964912281","57.0385964912281","",
"Ethiopia","ETH","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.5363851044505","18.4672116257947","18.398038147139","19.0395","18.9665","18.8935","18.8205","18.7475","18.6745","18.6015","18.5285","18.4555","18.3825","18.3095","16.1585536740834","16.0938364043574","16.0289633892212","15.9640299248578","15.9002325987516","15.8352641016892","15.770829444492","15.70608868877","15.6413088777698","15.5767636024244","15.5125442169094","15.4478441125305","15.3828976181154","15.3182905519655","15.2534895820899","15.1886785650104","15.1239895337934","",
"European Union","EUU","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.931986726731","36.1058055567712","36.6901221888586","36.8389848324913","37.0039589621589","37.1695810702492","37.3340842562325","37.5002695188262","37.6659908791463","37.8316208356484","37.9864567368048","38.1120019887135","38.2438986252687","38.3598121751918","38.4828446367226","38.6061830452193","38.7331275249832","38.8541783603176","38.9801984660712","39.0916805430125","39.1995606037717","39.2827613405823","39.3635628602383","39.4321126692733","39.5069695181841","39.5953743399525","39.6446908041432","39.7055896948827","39.7509973547656","39.797851757679","39.8432141499074","",
"Fragile and conflict affected situations","FCS","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2330029461888","27.1101627653278","26.6720799748278","26.5515065421713","26.4309331095147","26.3103596768582","26.189786249156","26.0692128164994","25.9486393838428","25.8280659511863","25.7074925234841","25.5982128893782","25.4889458834392","25.3799051040475","25.086132543393","24.9776187257394","24.8689620845994","24.7603870268353","24.6522179674735","24.5473902316808","24.4389779334976","24.3116883852815","24.0380953121748","23.9120018268677","23.7856394817132","23.659125200107","23.5279875131931","23.4018574999134","23.2786635447383","23.1531502423226","23.0308766105817","",
"Finland","FIN","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.818936931613","72.0061755146262","72.1934140976394","72.3806526806527","72.5678912636659","72.7551298466791","72.9423684296924","73.1296070127056","73.3168455957188","73.5040841787321","73.6913227617453","73.6244656751699","73.5576085885945","73.4907515020191","73.4238944154437","73.3570373288683","73.4058597218112","73.3437206090302","73.3225666337611","73.2555577492596","73.1885488647581","73.3008654447333","73.4107736351969","73.5206818256606","73.6305900161243","73.7356454213418","73.7356454213418","73.7332192682285","73.7332192682285","73.7307932747672","73.7283674409423","",
"Fiji","FJI","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4334975369458","51.7990147783251","52.1645320197044","52.5300492610837","52.8955665024631","53.2610837438424","53.6266009852217","53.992118226601","54.3576354679803","54.7231527093596","55.0886699507389","55.4541324575807","55.8195949644225","56.1850574712644","56.5505199781062","56.915982484948","57.2814449917898","57.6469074986316","58.0123700054735","58.3778325123153","58.7432950191571","59.1087027914614","59.4741105637657","59.8395183360701","60.2049261083744","60.5703338806787","60.935960591133","61.3015873015873","61.6672140120416","62.0328407224959","62.3984674329502","",
"France","FRA","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3639451682537","26.5195428496291","26.6751405310045","26.8307382123799","26.9863358937553","27.1419335751307","27.2975312565061","27.4531289378815","27.6087266192569","27.7643243006323","27.9198709929561","28.1264210589754","28.3329711249947","28.5238935727102","28.7460712570334","28.9531500830051","29.1597039212356","29.3662577594661","29.5728115976967","29.7793654359272","29.9859192741578","30.1382321840466","30.2905450939354","30.4428580038243","30.5951709137131","30.7474838236019","30.8997967334908","31.0521096433796","31.2044225532684","31.3567354631573","31.5090483730461","",
"Faroe Islands","FRO","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0573065902578797","0.0585651537335286","",
"Micronesia, Fed. Sts.","FSM","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.8685714285714","90.9085714285714","90.9485714285714","90.9885714285714","91.0285714285714","91.0685714285714","91.1085714285714","91.1485714285714","91.1885714285714","91.2285714285714","91.2671428571429","91.3057142857143","91.3442857142857","91.3828571428571","91.4214285714286","91.46","91.4985714285714","91.5371428571429","91.5757142857143","91.6142857142857","91.6542857142857","91.6942857142857","91.7342857142857","91.7742857142857","91.8142857142857","91.8571428571429","91.9","91.9428571428572","91.9857142857143","92.0285714285714","",
"Gabon","GAB","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.2172546280126","92.1933403190127","92.1694260100128","92.1455117010129","92.121597392013","92.0976830830132","92.0737687740133","92.0498544650134","92.0259401560135","92.0020258470136","91.9781115380137","91.9584778980867","91.9388442581597","91.9192106182326","91.8995769783056","91.8799433383785","91.8603096984515","91.8406760585245","91.8210424185974","91.8014087786704","91.7817751387434","91.7356618931191","91.6895486474949","91.6434354018706","91.5973221562464","91.5512089106221","91.5051034268638","91.4589979431055","91.4128924593472","91.3667869755889","91.3206814918306","",
"United Kingdom","GBR","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4826602736329","11.5554085892614","11.6281569048898","11.7009052205183","11.7736535361468","11.8464018517753","11.9191501674038","11.9918984830323","12.0646467986608","12.1373951142893","12.2101434299177","12.2535444136734","12.296945397429","12.3403463811846","12.3837473649403","12.4271483486959","12.4705493324515","12.5139503162072","12.5573512999628","12.6007522837184","12.6441532674741","12.7235150663415","12.8028768652089","12.8822386640764","12.9616004629438","13.0409622618113","13.0574959699087","13.0781631050304","13.1153639482495","13.1525647914686","13.1856322076634","",
"Georgia","GEO","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.6310260469132","39.6429702115412","39.6549143761692","39.6668585407972","39.6788027054252","39.6907468700532","39.7026910346813","39.7146351993093","39.7265793639373","39.8155130234566","39.904446682976","39.9933803424953","40.0823140020147","40.171247661534","40.2601813210534","40.3491149805727","40.4380486400921","40.5269822996115","40.6159159591308","40.6159159591308","40.6159159591308","40.6159159591308","40.6159159591308","40.6159159591308","40.6159159591308","40.6159159591308","40.6159159591308","40.6159159591308","40.6159159591308","",
"Ghana","GHA","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.6154522281797","43.1427221587413","42.669992089303","42.1972620198646","41.7245319504263","41.251801880988","40.7790718115496","40.3063417421113","39.8336116726729","39.3608816032346","38.8881515337963","38.490120418388","38.0920893029797","37.6940581875714","37.2960270721631","36.8979959567549","36.4999648413466","36.1019337259383","35.70390261053","35.3058714951217","34.9078403797135","34.8529137734025","34.7979871670915","34.7430605607805","34.6881339544695","34.6332073481586","34.8169113122967","35.0006152764349","35.0323459611497","35.0640766458645","35.096930994625","",
"Gibraltar","GIB","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Guinea","GIN","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.6109392804819","29.4697216343806","29.3285039882793","29.1872863421781","29.0460686960768","28.9048510499756","28.7636334038743","28.6224157577731","28.4811981116718","28.3399804655706","28.1987628194693","28.0522545987303","27.9057463779912","27.7592381572522","27.6127299365131","27.4662217157741","27.319713495035","27.1732052742959","27.0266970535569","26.8801888328178","26.7336806120788","26.5871723913397","26.4406641706007","26.2941559498616","26.1476477291226","26.0011395083835","25.8383525964512","25.675565684519","25.5127787725867","25.3499918606544","25.1872049487221","",
"Gambia, The","GMB","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.9743083003953","40.4078063241107","39.8413043478261","39.2748023715415","38.7083003952569","38.1417984189723","37.5752964426877","37.0087944664032","36.4422924901186","35.875790513834","35.3092885375494","34.7427865612648","34.1762845849802","33.6097826086957","33.0432806324111","32.4767786561265","31.9102766798419","31.3437747035573","30.7772727272727","30.2107707509881","29.6442687747036","29.0778656126482","28.5114624505929","27.9450592885375","27.3786561264822","26.8122529644269","26.2450592885375","25.6788537549407","25.1126482213439","24.5454545454545","23.9792490118577","",
"Guinea-Bissau","GNB","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.4214082503556","79.1210881934566","78.8207681365576","78.5204480796586","78.2201280227596","77.9198079658606","77.6194879089616","77.3191678520626","77.0188477951636","76.7185277382646","76.4182076813656","76.1178876244666","75.8175675675676","75.5172475106686","75.2169274537696","74.9166073968705","74.6162873399715","74.3159672830726","74.0156472261735","73.7153271692745","73.4150071123755","73.1147226173542","72.8144381223329","72.5141536273115","72.2138691322902","71.9135846372688","71.6134423897582","71.3133001422475","71.0131578947368","70.7130156472262","70.4128733997155","",
"Equatorial Guinea","GNQ","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.2263814616756","95.928449197861","95.6305169340464","95.3325846702317","95.0346524064171","94.7367201426025","94.4387878787879","94.1408556149732","93.8429233511586","93.544991087344","93.2470588235294","92.9491265597148","92.6511942959002","92.3532620320856","92.0553297682709","91.7573975044563","91.4594652406417","91.1615329768271","90.8636007130125","90.5656684491979","90.2677361853832","89.9697682709447","89.6718003565062","89.3738324420677","89.0758645276292","88.7778966131907","88.4798573975044","88.1818181818182","87.8837789661319","87.5857397504456","87.2877005347594","",
"Greece","GRC","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.59","25.8240411171451","26.058081458495","26.29212257564","26.5261629169899","26.760204034135","26.9942451512801","27.22828549263","27.462326609775","27.6963669511249","27.93040806827","28.1643669511249","28.398326609775","28.63228549263","28.8662451512801","29.100204034135","29.3341629169899","29.56812257564","29.802081458495","30.0360411171451","30.27","30.27","30.27","30.27","30.27","30.27","30.2699767261443","30.2699767261443","30.2699767261443","30.2699767261443","30.2699767261443","",
"Grenada","GRD","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","52.0588235294118","",
"Greenland","GRL","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0006438396254024","0.0006438396254024","0.0006438396254024","0.0006438396254024","0.0006438396254024","0.0006438396254024","0.0006438396254024","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","",
"Guatemala","GTM","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.6173945502053","44.0836132885405","43.5498320268757","43.0160507652109","42.4822695035461","41.9484882418813","41.4147069802165","40.8809257185517","40.3471444568869","39.8133631952221","39.2795819335573","38.8254945875327","38.371407241508","37.9173198954834","37.4632325494588","37.0091452034341","36.5550578574095","36.1009705113849","35.6468831653602","35.1927958193356","34.7387084733109","34.4833893243748","34.2280701754386","33.9727510265024","33.7174318775663","33.4621127286301","33.3538633818589","33.2456140350877","33.1373646883165","33.0291153415453","32.9208659947742","",
"Guam","GUM","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.4444444444444","44.4444444444444","44.4444444444444","44.4444444444444","44.4444444444444","44.4444444444444","44.4444444444444","44.4444444444444","44.4444444444444","44.4444444444444","44.4444444444444","44.4444444444444","44.4444444444444","44.4444444444444","44.4444444444444","44.4444444444444","44.4444444444444","44.4444444444444","44.4444444444444","44.4444444444444","44.4444444444444","44.8148148148148","45.1851851851852","45.5555555555556","45.9259259259259","46.2962962962963","51.8518518518518","51.8518518518518","51.8518518518518","51.8518518518518","51.8518518518518","",
"Guyana","GUY","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.499110998222","94.479842519685","94.4605740411481","94.4413055626111","94.4220370840742","94.4027686055372","94.3835001270003","94.3642316484633","94.3449631699263","94.3256946913894","94.3064262128524","94.2838658877318","94.2613055626111","94.2387452374905","94.2161849123698","94.1936245872492","94.1710642621285","94.1485039370079","94.1259436118872","94.1033832867666","94.0808229616459","94.0214376428753","93.9620523241046","93.902667005334","93.8432816865634","93.7838963677927","93.7371602743206","93.6903733807468","93.6436372872746","93.5968503937008","93.5501143002286","",
"High income","HIC","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5652239064291","28.5845351136057","28.7019397038818","28.747925591945","28.7672561488682","28.786644014046","28.8060163363117","28.7691656872383","28.7885247618959","28.8078756935023","28.8240284255768","28.8476396673007","28.8704764030785","28.8934361430942","28.9170209444681","28.9405345301693","28.9644464260125","28.9878355549329","29.0235837540426","29.0461330868947","29.0683624573397","29.1098697406615","29.1514575565758","29.1921227007418","29.233604317572","29.2758486121806","29.302051145645","29.3022340238105","29.3092909437161","29.3174544292015","29.3266916752109","",
"Hong Kong SAR, China","HKG","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.452229868621","62.264983465904","62.0777370631871","61.8904906604701","61.7032442577531","61.5159978550362","61.3287514523193","61.1415050496023","60.9542586468853","60.7670122441684","60.5797658414514","60.3985164000357","60.2172669586201","60.0360175172044","59.8547680757887","59.673518634373","59.4922691929574","59.3110197515417","59.129770310126","58.9485208687103","58.7672714272947","58.5677182947538","58.3681651622129","58.168612029672","57.9690588971311","57.7695057645902","57.5837876485834","57.3966395567075","57.2094020913397","57.0221646259719","56.8349271606042","",
"Heavily indebted poor countries (HIPC)","HPC","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.595611564734","31.4398312353685","31.284050906003","31.1282705766375","30.9724902472719","30.8167099179064","30.6609295885409","30.5051492591754","30.3493689298099","30.1935886004444","30.0378082710788","29.897723339991","29.7576384089032","29.6175534778153","29.2573996898104","29.1182944974025","28.9792671247368","28.8401610232541","28.7011769808319","28.5620917075778","28.4220709368251","28.2612913439872","28.4679346319045","28.3034137106097","28.1389052678024","27.9742510433754","27.7966008558631","27.6241210477931","27.4527875551308","27.2787227315942","27.107788640083","",
"Croatia","HRV","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2140940797711","33.2766946878913","33.3392952960114","33.4018959041316","33.4226509467667","33.4851732761701","33.5896977284922","33.6522983366124","33.7136929460581","33.7762913149234","33.8388896837888","33.8699878493317","33.9325280537488","33.995068258166","34.0576084625831","34.1201486670002","34.1826888714173","34.2452290758345","34.3077692802516","34.314916732185","34.3220641841184","34.3292116360517","34.3363590879851","34.3435065399185","34.3813916088914","34.5151954828104","34.5598956472018","34.6045672217854","34.6517155110793","",
"Haiti","HTI","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8940493468795","13.8858127721335","13.8775761973875","13.8693396226415","13.8611030478955","13.8528664731495","13.8446298984035","13.8363933236575","13.8281567489115","13.8199201741655","13.8116835994194","13.8034470246734","13.7952104499274","13.7869738751814","13.7787373004354","13.7705007256894","13.7622641509434","13.7540275761974","13.7457910014514","13.7375544267054","13.7293178519594","13.616618287373","13.5039187227866","13.3912191582003","13.2785195936139","13.1658200290276","13.0529753265602","12.9401306240929","12.8272859216255","12.7144412191582","12.6015965166909","",
"Hungary","HUN","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1835985312118","20.3029598308668","20.4223211305219","20.5439683952815","20.6633429779657","20.7827175606499","20.9020921433341","21.0355122494432","21.1549665924276","21.274420935412","21.4368444543629","21.5765677304173","21.7162910064718","21.8560142825262","21.9957375585807","22.1379310344828","22.2776699029126","22.4174087713425","22.5571476397723","22.4662321882249","22.6045509775765","22.6364299127361","22.6683088478957","22.7001877830553","22.5502301117686","22.5818540433925","22.5589524435678","22.5429541968004","22.5281612973921","22.5122726276572","22.4962743808898","",
"IBRD only","IBD","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9692800557336","32.869666170608","35.0934436795653","35.0259793420183","34.9590489402477","34.8911828518531","34.8220368878497","34.7523832548124","34.6957845386858","34.6231107154999","34.5321875548853","34.4943747210174","34.4569716913163","34.4153960701037","34.3770839450499","34.3374731899759","34.2981164285946","34.2608584127457","34.2236301192977","34.1872753225768","34.1495649663503","34.124135094252","34.0987137467179","34.0735906763133","34.0480730580935","34.0230385740803","34.0166554482831","33.9789026426143","33.9624698411248","33.9438272440518","33.9266236608606","",
"IDA & IBRD total","IBT","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.2346851361517","32.1855057767121","33.7343256663191","33.647830544416","33.5641418980966","33.4773511693275","33.3896492120419","33.3015864115644","33.2227923386979","33.1325815420045","33.0256662326893","32.964284158272","32.903173122949","32.8391861330656","32.7272677399949","32.6647009347982","32.6039825889308","32.5430349180651","32.4822791059996","32.4220465172661","32.3606642764943","32.3012650404772","32.2004196729466","32.1414282303702","32.0825291546404","32.0219358501367","31.9769363208626","31.909769440137","31.8584210638424","31.804379063936","31.7518088587277","",
"IDA total","IDA","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.6954834409062","30.7520162104457","29.8376048240943","29.6967541159089","29.5641734811794","29.423283365427","29.2823932537163","29.1415031339221","29.0006130141279","28.8597228983754","28.7061688155861","28.5772535281427","28.4482756154903","28.3195539827825","28.0244446579874","27.8962467630688","27.7678457155945","27.6393605967294","27.5114361368199","27.383217325716","27.2543588700632","27.0980420890637","26.8087074537244","26.6535409509815","26.4995400256224","26.3391138031289","26.1843845719199","26.0341782600872","25.8836628102663","25.7290990360657","25.5760815626782","",
"IDA blend","IDB","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.6223957078781","34.7604638473416","31.8976126306538","31.8261299226204","31.7546472374736","31.6831645523268","31.6116818900665","31.5401992049197","31.4687164968863","31.3972338117395","31.250189169474","31.174577825288","31.0985811943293","31.0228253863662","30.9469977439728","30.8710283004846","30.7950235626122","30.7180860575248","30.6422096253896","30.5663674979994","30.4907404160222","30.4196833675854","30.3481108597027","30.2765518833342","30.2049167088874","30.1002175583923","30.0308920094851","29.9698022012709","29.9026287034243","29.8289917379876","29.754491837377","",
"Indonesia","IDN","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4377142478624","64.4846735152382","63.531632782614","62.5785920499898","61.6255513173656","60.6725105847414","59.7194698521172","58.766429119493","57.8133883868688","56.8603476542447","53.943528667353","53.8572019777163","53.7708752880796","53.684548598443","53.5982219088063","53.5118952191696","53.4255685295329","53.3392418398962","53.2529151502595","53.1665884606228","53.0802617709861","52.586919226916","52.0935766828458","51.6002341387757","51.1068915947056","50.6135490506354","50.7434545269582","50.0393338229866","49.7168177792076","49.3942964092507","49.0717803654717","",
"IDA only","IDX","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.119642269405","29.9634282204332","29.3959328598906","29.2402094406492","29.0943696225725","28.9385932847776","28.7828169469826","28.627040604279","28.4712642664841","28.3154879286891","28.1592278053417","28.0188595441705","27.8784912829993","27.7383817161895","27.4006265848427","27.2612806637351","27.1217006007898","26.9821960485667","26.8431562821861","26.7037615504252","26.5635704813584","26.3890797144759","26.0577979884318","25.8848914737686","25.7133695311021","25.5402453499043","25.3673673314318","25.1982290823545","25.0300099078306","24.8582636581286","24.6885461934885","",
"Isle of Man","IMN","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","6.07017543859649","",
"India","IND","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.5048483278902","21.6277129951332","21.7505776623761","21.873442329619","21.996306996862","22.1191716641049","22.2420363313478","22.3649009985907","22.4877656658337","22.6106303330766","22.7334950003195","22.7975675957473","22.8616401911751","22.9257127866029","22.9897853820307","23.0538579774586","23.1179305728864","23.1820031683142","23.246075763742","23.3101483591698","23.3742209545976","23.4638216864714","23.5534224183453","23.6430231502191","23.732623882093","23.8222246139668","23.9118253458407","24.0014260777145","24.0910268095884","24.1806275414622","24.270228273336","",
"Not classified","INX","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
